index;timestamp;channel;message;meta
270;5.05;/nowhere/tick;WHITE,1;null
271;5.05;/nowhere/tick;RED,1;null
272;5.05;/nowhere/tick;WHITE,1;null
273;5.066666666666666;/nowhere/tick;WHITE,1;null
274;5.066666666666666;/nowhere/tick;RED,1;null
275;5.066666666666666;/nowhere/tick;WHITE,1;null
276;5.066666666666666;/nowhere/tick;RED,1;null
277;5.066666666666666;/nowhere/tick;WHITE,1;null
278;5.083333333333333;/nowhere/tick;WHITE,1;null
279;5.083333333333333;/nowhere/tick;RED,1;null
280;5.083333333333333;/nowhere/tick;WHITE,1;null
281;5.083333333333333;/nowhere/tick;RED,1;null
282;5.083333333333333;/nowhere/tick;WHITE,1;null
283;5.1;/nowhere/tick;WHITE,1;null
284;5.1;/nowhere/tick;RED,1;null
285;5.1;/nowhere/tick;WHITE,1;null
286;5.1;/nowhere/tick;RED,1;null
287;5.1;/nowhere/tick;WHITE,1;null
288;5.116666666666666;/nowhere/tick;WHITE,1;null
289;5.116666666666666;/nowhere/tick;RED,1;null
290;5.116666666666666;/nowhere/tick;WHITE,1;null
291;5.116666666666666;/nowhere/tick;RED,1;null
292;5.116666666666666;/nowhere/tick;WHITE,1;null
293;5.133333333333334;/nowhere/tick;WHITE,1;null
294;5.133333333333334;/nowhere/tick;RED,1;null
295;5.133333333333334;/nowhere/tick;WHITE,1;null
296;5.133333333333334;/nowhere/tick;RED,1;null
297;5.133333333333334;/nowhere/tick;WHITE,1;null
298;5.15;/nowhere/tick;WHITE,1;null
299;5.15;/nowhere/tick;RED,1;null
300;5.15;/nowhere/tick;WHITE,1;null
301;5.15;/nowhere/tick;RED,1;null
302;5.15;/nowhere/tick;WHITE,1;null
303;5.166666666666667;/nowhere/tick;WHITE,1;null
304;5.166666666666667;/nowhere/tick;RED,1;null
305;5.166666666666667;/nowhere/tick;WHITE,1;null
306;5.166666666666667;/nowhere/tick;RED,1;null
307;5.166666666666667;/nowhere/tick;WHITE,1;null
308;5.183333333333334;/nowhere/tick;WHITE,1;null
309;5.183333333333334;/nowhere/tick;RED,1;null
310;5.183333333333334;/nowhere/tick;WHITE,1;null
311;5.183333333333334;/nowhere/tick;RED,1;null
312;5.183333333333334;/nowhere/tick;WHITE,1;null
313;5.2;/nowhere/tick;WHITE,1;null
314;5.2;/nowhere/tick;RED,1;null
315;5.2;/nowhere/tick;WHITE,1;null
316;5.2;/nowhere/tick;RED,1;null
317;5.2;/nowhere/tick;WHITE,1;null
318;5.216666666666667;/nowhere/tick;WHITE,1;null
319;5.216666666666667;/nowhere/tick;RED,1;null
320;5.216666666666667;/nowhere/tick;WHITE,1;null
321;5.216666666666667;/nowhere/tick;RED,1;null
322;5.216666666666667;/nowhere/tick;WHITE,1;null
323;5.233333333333333;/nowhere/tick;WHITE,1;null
324;5.233333333333333;/nowhere/tick;RED,1;null
325;5.233333333333333;/nowhere/tick;WHITE,1;null
326;5.233333333333333;/nowhere/tick;RED,1;null
327;5.233333333333333;/nowhere/tick;WHITE,1;null
328;5.25;/nowhere/tick;WHITE,1;null
329;5.25;/nowhere/tick;RED,1;null
330;5.25;/nowhere/tick;WHITE,1;null
331;5.25;/nowhere/tick;RED,1;null
332;5.25;/nowhere/tick;WHITE,1;null
333;5.266666666666667;/nowhere/tick;WHITE,1;null
334;5.266666666666667;/nowhere/tick;RED,1;null
335;5.266666666666667;/nowhere/tick;WHITE,1;null
336;5.266666666666667;/nowhere/tick;RED,1;null
337;5.266666666666667;/nowhere/tick;WHITE,1;null
338;5.283333333333333;/nowhere/tick;WHITE,1;null
339;5.283333333333333;/nowhere/tick;RED,1;null
340;5.283333333333333;/nowhere/tick;WHITE,1;null
341;5.283333333333333;/nowhere/tick;RED,1;null
342;5.283333333333333;/nowhere/tick;WHITE,1;null
343;5.3;/nowhere/tick;WHITE,1;null
344;5.3;/nowhere/tick;RED,1;null
345;5.3;/nowhere/tick;WHITE,1;null
346;5.3;/nowhere/tick;RED,1;null
347;5.3;/nowhere/tick;WHITE,1;null
348;5.316666666666666;/nowhere/tick;WHITE,1;null
349;5.316666666666666;/nowhere/tick;RED,1;null
350;5.316666666666666;/nowhere/tick;WHITE,1;null
351;5.316666666666666;/nowhere/tick;RED,1;null
352;5.316666666666666;/nowhere/tick;WHITE,1;null
353;5.333333333333333;/nowhere/tick;WHITE,1;null
354;5.333333333333333;/nowhere/tick;RED,1;null
355;5.333333333333333;/nowhere/tick;WHITE,1;null
356;5.333333333333333;/nowhere/tick;RED,1;null
357;5.333333333333333;/nowhere/tick;WHITE,1;null
358;5.35;/nowhere/tick;WHITE,1;null
359;5.35;/nowhere/tick;RED,1;null
360;5.35;/nowhere/tick;WHITE,1;null
361;5.35;/nowhere/tick;RED,1;null
362;5.35;/nowhere/tick;WHITE,1;null
363;5.366666666666666;/nowhere/tick;WHITE,1;null
364;5.366666666666666;/nowhere/tick;RED,1;null
365;5.366666666666666;/nowhere/tick;WHITE,1;null
366;5.366666666666666;/nowhere/tick;RED,1;null
367;5.366666666666666;/nowhere/tick;WHITE,1;null
368;5.383333333333334;/nowhere/tick;WHITE,1;null
369;5.383333333333334;/nowhere/tick;RED,1;null
370;5.383333333333334;/nowhere/tick;WHITE,1;null
371;5.383333333333334;/nowhere/tick;RED,1;null
372;5.383333333333334;/nowhere/tick;WHITE,1;null
373;5.4;/nowhere/tick;WHITE,1;null
374;5.4;/nowhere/tick;RED,1;null
375;5.4;/nowhere/tick;WHITE,1;null
376;5.4;/nowhere/tick;RED,1;null
377;5.4;/nowhere/tick;WHITE,1;null
378;5.416666666666667;/nowhere/tick;WHITE,1;null
379;5.416666666666667;/nowhere/tick;RED,1;null
380;5.416666666666667;/nowhere/tick;WHITE,1;null
381;5.416666666666667;/nowhere/tick;RED,1;null
382;5.416666666666667;/nowhere/tick;WHITE,1;null
383;5.433333333333334;/nowhere/tick;WHITE,1;null
384;5.433333333333334;/nowhere/tick;RED,1;null
385;5.433333333333334;/nowhere/tick;WHITE,1;null
386;5.433333333333334;/nowhere/tick;RED,1;null
387;5.433333333333334;/nowhere/tick;WHITE,1;null
388;5.45;/nowhere/tick;WHITE,1;null
389;5.45;/nowhere/tick;RED,1;null
390;5.45;/nowhere/tick;WHITE,1;null
391;5.45;/nowhere/tick;RED,1;null
392;5.45;/nowhere/tick;WHITE,1;null
393;5.466666666666667;/nowhere/tick;WHITE,1;null
394;5.466666666666667;/nowhere/tick;RED,1;null
395;5.466666666666667;/nowhere/tick;WHITE,1;null
396;5.466666666666667;/nowhere/tick;RED,1;null
397;5.466666666666667;/nowhere/tick;WHITE,1;null
398;5.483333333333333;/nowhere/tick;WHITE,1;null
399;5.483333333333333;/nowhere/tick;RED,1;null
400;5.483333333333333;/nowhere/tick;WHITE,1;null
401;5.483333333333333;/nowhere/tick;RED,1;null
402;5.483333333333333;/nowhere/tick;WHITE,1;null
403;5.5;/nowhere/tick;WHITE,1;null
404;5.5;/nowhere/tick;RED,1;null
405;5.5;/nowhere/tick;WHITE,1;null
406;5.5;/nowhere/tick;RED,1;null
407;5.5;/nowhere/tick;WHITE,1;null
408;5.516666666666667;/nowhere/tick;WHITE,1;null
409;5.516666666666667;/nowhere/tick;RED,1;null
410;5.516666666666667;/nowhere/tick;WHITE,1;null
411;5.516666666666667;/nowhere/tick;RED,1;null
412;5.516666666666667;/nowhere/tick;WHITE,1;null
413;5.533333333333333;/nowhere/tick;WHITE,1;null
414;5.533333333333333;/nowhere/tick;RED,1;null
415;5.533333333333333;/nowhere/tick;WHITE,1;null
416;5.533333333333333;/nowhere/tick;RED,1;null
417;5.533333333333333;/nowhere/tick;WHITE,1;null
418;5.55;/nowhere/tick;WHITE,1;null
419;5.55;/nowhere/tick;RED,1;null
420;5.55;/nowhere/tick;WHITE,1;null
421;5.55;/nowhere/tick;RED,1;null
422;5.55;/nowhere/tick;WHITE,1;null
423;5.566666666666666;/nowhere/tick;WHITE,1;null
424;5.566666666666666;/nowhere/tick;RED,1;null
425;5.566666666666666;/nowhere/tick;WHITE,1;null
426;5.566666666666666;/nowhere/tick;RED,1;null
427;5.566666666666666;/nowhere/tick;WHITE,1;null
428;5.583333333333333;/nowhere/tick;WHITE,1;null
429;5.583333333333333;/nowhere/tick;RED,1;null
430;5.583333333333333;/nowhere/tick;WHITE,1;null
431;5.583333333333333;/nowhere/tick;RED,1;null
432;5.583333333333333;/nowhere/tick;WHITE,1;null
433;5.6;/nowhere/tick;WHITE,1;null
434;5.6;/nowhere/tick;RED,1;null
435;5.6;/nowhere/tick;WHITE,1;null
436;5.6;/nowhere/tick;RED,1;null
437;5.6;/nowhere/tick;WHITE,1;null
438;5.616666666666666;/nowhere/tick;WHITE,1;null
439;5.616666666666666;/nowhere/tick;RED,1;null
440;5.616666666666666;/nowhere/tick;WHITE,1;null
441;5.616666666666666;/nowhere/tick;RED,1;null
442;5.616666666666666;/nowhere/tick;WHITE,1;null
443;5.633333333333334;/nowhere/tick;WHITE,1;null
444;5.633333333333334;/nowhere/tick;RED,1;null
445;5.633333333333334;/nowhere/tick;WHITE,1;null
446;5.633333333333334;/nowhere/tick;RED,1;null
447;5.633333333333334;/nowhere/tick;WHITE,1;null
448;5.65;/nowhere/tick;WHITE,1;null
449;5.65;/nowhere/tick;RED,1;null
450;5.65;/nowhere/tick;WHITE,1;null
451;5.65;/nowhere/tick;RED,1;null
452;5.65;/nowhere/tick;WHITE,1;null
453;5.666666666666667;/nowhere/tick;WHITE,1;null
454;5.666666666666667;/nowhere/tick;RED,1;null
455;5.666666666666667;/nowhere/tick;WHITE,1;null
456;5.666666666666667;/nowhere/tick;RED,1;null
457;5.666666666666667;/nowhere/tick;WHITE,1;null
458;5.683333333333334;/nowhere/tick;WHITE,1;null
459;5.683333333333334;/nowhere/tick;RED,1;null
460;5.683333333333334;/nowhere/tick;WHITE,1;null
461;5.683333333333334;/nowhere/tick;RED,1;null
462;5.683333333333334;/nowhere/tick;WHITE,1;null
463;5.7;/nowhere/tick;WHITE,1;null
464;5.7;/nowhere/tick;RED,1;null
465;5.7;/nowhere/tick;WHITE,1;null
466;5.7;/nowhere/tick;RED,1;null
467;5.7;/nowhere/tick;WHITE,1;null
468;5.716666666666667;/nowhere/tick;WHITE,1;null
469;5.716666666666667;/nowhere/tick;RED,1;null
470;5.716666666666667;/nowhere/tick;WHITE,1;null
471;5.716666666666667;/nowhere/tick;RED,1;null
472;5.716666666666667;/nowhere/tick;WHITE,1;null
473;5.733333333333333;/nowhere/tick;WHITE,1;null
474;5.733333333333333;/nowhere/tick;RED,1;null
475;5.733333333333333;/nowhere/tick;WHITE,1;null
476;5.733333333333333;/nowhere/tick;RED,1;null
477;5.733333333333333;/nowhere/tick;WHITE,1;null
478;5.75;/nowhere/tick;WHITE,1;null
479;5.75;/nowhere/tick;RED,1;null
480;5.75;/nowhere/tick;WHITE,1;null
481;5.75;/nowhere/tick;RED,1;null
482;5.75;/nowhere/tick;WHITE,1;null
483;5.766666666666667;/nowhere/tick;WHITE,1;null
484;5.766666666666667;/nowhere/tick;RED,1;null
485;5.766666666666667;/nowhere/tick;WHITE,1;null
486;5.766666666666667;/nowhere/tick;RED,1;null
487;5.766666666666667;/nowhere/tick;WHITE,1;null
488;5.783333333333333;/nowhere/tick;WHITE,1;null
489;5.783333333333333;/nowhere/tick;RED,1;null
490;5.783333333333333;/nowhere/tick;WHITE,1;null
491;5.783333333333333;/nowhere/tick;RED,1;null
492;5.783333333333333;/nowhere/tick;WHITE,1;null
493;5.8;/nowhere/tick;WHITE,1;null
494;5.8;/nowhere/tick;RED,1;null
495;5.8;/nowhere/tick;WHITE,1;null
496;5.8;/nowhere/tick;RED,1;null
497;5.8;/nowhere/tick;WHITE,1;null
498;5.816666666666666;/nowhere/tick;WHITE,1;null
499;5.816666666666666;/nowhere/tick;RED,1;null
500;5.816666666666666;/nowhere/tick;WHITE,1;null
501;5.816666666666666;/nowhere/tick;RED,1;null
502;5.816666666666666;/nowhere/tick;WHITE,1;null
503;5.833333333333333;/nowhere/tick;WHITE,1;null
504;5.833333333333333;/nowhere/tick;RED,1;null
505;5.833333333333333;/nowhere/tick;WHITE,1;null
506;5.833333333333333;/nowhere/tick;RED,1;null
507;5.833333333333333;/nowhere/tick;WHITE,1;null
508;5.85;/nowhere/tick;WHITE,1;null
509;5.85;/nowhere/tick;RED,1;null
510;5.85;/nowhere/tick;WHITE,1;null
511;5.85;/nowhere/tick;RED,1;null
512;5.85;/nowhere/tick;WHITE,1;null
513;5.866666666666666;/nowhere/tick;WHITE,1;null
514;5.866666666666666;/nowhere/tick;RED,1;null
515;5.866666666666666;/nowhere/tick;WHITE,1;null
516;5.866666666666666;/nowhere/tick;RED,1;null
517;5.866666666666666;/nowhere/tick;WHITE,1;null
518;5.883333333333334;/nowhere/tick;WHITE,1;null
519;5.883333333333334;/nowhere/tick;RED,1;null
520;5.883333333333334;/nowhere/tick;WHITE,1;null
